URI	membersInSweden	members	label
http://www.wikidata.org/entity/Q819887	0	2	Mountain church
http://www.wikidata.org/entity/Q1402692	0	2	Q1402692
http://www.wikidata.org/entity/Q1494386	0	2	Garrison churche
http://www.wikidata.org/entity/Q458063	0	2	ancient lake
http://www.wikidata.org/entity/Q933091	0	2	Steppe lake
http://www.wikidata.org/entity/Q1234707	0	2	heathland pond
http://www.wikidata.org/entity/Q2560047	0	2	administrative county
http://www.wikidata.org/entity/Q11990985	0	2	natural lake
http://www.wikidata.org/entity/Q16822724	0	2	county of New Zealand
http://www.wikidata.org/entity/Q85635638	0	2	urban district of Bremen
http://www.wikidata.org/entity/Q2250139	0	2	Q2250139
http://www.wikidata.org/entity/Q55313685	0	2	municipality of Macau
http://www.wikidata.org/entity/Q64515521	0	2	Municipality of South Vietnam
http://www.wikidata.org/entity/Q757522	0	2	atmospheric railway
http://www.wikidata.org/entity/Q4413022	2	2	Central-plan church
http://www.wikidata.org/entity/Q5152869	0	2	Commissioners' church
http://www.wikidata.org/entity/Q11853566	0	2	Abandoned church building
http://www.wikidata.org/entity/Q201946	0	2	black box theater
http://www.wikidata.org/entity/Q877979	0	2	Young Spectator's Theatre
http://www.wikidata.org/entity/Q1209831	0	2	floating island
http://www.wikidata.org/entity/Q2328181	0	2	city theatre
http://www.wikidata.org/entity/Q5127992	0	2	Class II railroad
http://www.wikidata.org/entity/Q11741083	0	2	Draisine rail
http://www.wikidata.org/entity/Q17308006	0	2	island of Japan
http://www.wikidata.org/entity/Q546284	0	2	gill
http://www.wikidata.org/entity/Q945344	0	2	rift zone
http://www.wikidata.org/entity/Q1050126	0	2	sub-provincial district of the People's Republic of China
http://www.wikidata.org/entity/Q2928458	0	2	royal burgh
http://www.wikidata.org/entity/Q4998629	0	2	burgh of barony
http://www.wikidata.org/entity/Q5225795	0	2	Darul uloom
http://www.wikidata.org/entity/Q58435840	0	2	smelting furnace
http://www.wikidata.org/entity/Q60138	0	2	peripteral
http://www.wikidata.org/entity/Q1500341	0	2	Q1500341
http://www.wikidata.org/entity/Q16319112	0	2	Q16319112
http://www.wikidata.org/entity/Q1408783	0	2	geodetic station
http://www.wikidata.org/entity/Q2828718	0	2	protected area of India
http://www.wikidata.org/entity/Q4290953	0	2	mercat cross
http://www.wikidata.org/entity/Q8202984	0	2	Aramean (disambiguation)
http://www.wikidata.org/entity/Q12386759	0	2	Chapel wayside crosses
http://www.wikidata.org/entity/Q21044679	0	2	Q21044679
http://www.wikidata.org/entity/Q104587080	0	2	Q104587080
http://www.wikidata.org/entity/Q7315119	0	2	Research Natural Area
http://www.wikidata.org/entity/Q12056856	0	2	Q12056856
http://www.wikidata.org/entity/Q13538046	0	2	heritage reservation of the Czech republic
http://www.wikidata.org/entity/Q63356179	0	2	regional protected landscape
http://www.wikidata.org/entity/Q1699960	0	2	Q1699960
http://www.wikidata.org/entity/Q3214444	0	2	chemical laboratory
http://www.wikidata.org/entity/Q6629667	0	2	list of municipalities in Turkey
http://www.wikidata.org/entity/Q28174251	0	2	Greyhound racing stadium
http://www.wikidata.org/entity/Q37025296	0	2	Q37025296
http://www.wikidata.org/entity/Q62607831	0	2	reference laboratory
http://www.wikidata.org/entity/Q106571205	0	2	stewardship area
http://www.wikidata.org/entity/Q1446173	0	2	newsroom
http://www.wikidata.org/entity/Q2583684	0	2	anemometer mast
http://www.wikidata.org/entity/Q2249080	0	2	extreme high tide salt marsh
http://www.wikidata.org/entity/Q2421276	0	2	glacial landform
http://www.wikidata.org/entity/Q3482498	0	2	surf break
http://www.wikidata.org/entity/Q3906785	0	2	plume
http://www.wikidata.org/entity/Q4366937	0	2	Q4366937
http://www.wikidata.org/entity/Q5431439	0	2	Fajãs
http://www.wikidata.org/entity/Q927825	0	2	mortuary temple
http://www.wikidata.org/entity/Q11152450	0	2	Q11152450
http://www.wikidata.org/entity/Q11645813	0	2	Q11645813
http://www.wikidata.org/entity/Q11445659	0	2	okumiya
http://www.wikidata.org/entity/Q11451876	0	2	Munakata shrine
http://www.wikidata.org/entity/Q11595841	0	2	Akiha shrine
http://www.wikidata.org/entity/Q11667187	0	2	Katori shrine
http://www.wikidata.org/entity/Q95932360	0	2	Futaarayama shrine
http://www.wikidata.org/entity/Q1555295	0	2	Gurukul
http://www.wikidata.org/entity/Q2883832	0	2	Q2883832
http://www.wikidata.org/entity/Q5770438	0	2	Citânia
http://www.wikidata.org/entity/Q16537979	0	2	castelliere
http://www.wikidata.org/entity/Q28008286	0	2	coliving
http://www.wikidata.org/entity/Q64490328	0	2	military housing
http://www.wikidata.org/entity/Q351532	0	2	Q351532
http://www.wikidata.org/entity/Q779415	0	2	special administrative region of China
http://www.wikidata.org/entity/Q2039547	0	2	pareatges
http://www.wikidata.org/entity/Q2051473	0	2	Paréage
http://www.wikidata.org/entity/Q2914565	0	2	autonomous region of Portugal
http://www.wikidata.org/entity/Q3482310	0	2	Shio no Michi
http://www.wikidata.org/entity/Q1001055	0	2	Q1001055
http://www.wikidata.org/entity/Q1001329	0	2	booth
http://www.wikidata.org/entity/Q583865	0	2	territorial collectivity of France
http://www.wikidata.org/entity/Q640452	0	2	Area committee
http://www.wikidata.org/entity/Q1773965	0	2	Q1773965
http://www.wikidata.org/entity/Q1424667	0	2	modular building
http://www.wikidata.org/entity/Q31839186	0	2	Q31839186
http://www.wikidata.org/entity/Q12624746	0	2	administrative city in South Korea
http://www.wikidata.org/entity/Q44665198	0	2	proposed aerial tramway
http://www.wikidata.org/entity/Q108276216	0	2	rare earth mine
http://www.wikidata.org/entity/Q1733819	0	2	single person's home
http://www.wikidata.org/entity/Q1892516	0	2	Q1892516
http://www.wikidata.org/entity/Q1979983	0	2	association house
http://www.wikidata.org/entity/Q2369792	0	2	Sust
http://www.wikidata.org/entity/Q2742119	0	2	portable building
http://www.wikidata.org/entity/Q2928590	0	2	Burons
http://www.wikidata.org/entity/Q2979784	0	2	Q2979784
http://www.wikidata.org/entity/Q4577585	0	2	Q4577585
http://www.wikidata.org/entity/Q4857090	0	2	banqueting house
http://www.wikidata.org/entity/Q5072923	0	2	chapar khaneh
http://www.wikidata.org/entity/Q5185052	0	2	cricket pavilion
http://www.wikidata.org/entity/Q5756613	0	2	casona montañesa
http://www.wikidata.org/entity/Q9285038	0	2	hall
http://www.wikidata.org/entity/Q12385501	0	2	Casa de indianos
http://www.wikidata.org/entity/Q1564271	0	2	Nahiye (Ottoman)
http://www.wikidata.org/entity/Q5712544	0	2	Indigenous Originary Campesino Territories
http://www.wikidata.org/entity/Q10464329	0	2	bicycle counter
http://www.wikidata.org/entity/Q17012800	0	2	NS-Ordensburgen
http://www.wikidata.org/entity/Q17772283	2	2	Finngård
http://www.wikidata.org/entity/Q19485824	0	2	Quinta
http://www.wikidata.org/entity/Q19571778	0	2	floating building
http://www.wikidata.org/entity/Q96088884	1	2	station of the International Monitoring System
http://www.wikidata.org/entity/Q20009112	0	2	Q20009112
http://www.wikidata.org/entity/Q20708960	0	2	Great house
http://www.wikidata.org/entity/Q21102553	0	2	Q21102553
http://www.wikidata.org/entity/Q3362291	0	2	danger road sign in France
http://www.wikidata.org/entity/Q30896766	0	2	Q30896766
http://www.wikidata.org/entity/Q31841990	0	2	Q31841990
http://www.wikidata.org/entity/Q52843464	0	2	State Guest House
http://www.wikidata.org/entity/Q60674711	0	2	canine instructional center
http://www.wikidata.org/entity/Q83063742	0	2	stone building
http://www.wikidata.org/entity/Q21550795	0	2	music room
http://www.wikidata.org/entity/Q1187918	0	2	secret passage
http://www.wikidata.org/entity/Q2470365	0	2	muralt wall
http://www.wikidata.org/entity/Q3542190	0	2	Q3542190
http://www.wikidata.org/entity/Q4000492	0	2	smuggling tunnel
http://www.wikidata.org/entity/Q13700767	0	2	Q13700767
http://www.wikidata.org/entity/Q15629617	0	2	unorganized atoll of American Samoa
http://www.wikidata.org/entity/Q106629957	0	2	Polyclinic
http://www.wikidata.org/entity/Q390395	0	2	Aquatic sill
http://www.wikidata.org/entity/Q3958438	0	2	Q3958438
http://www.wikidata.org/entity/Q1234377	0	2	Q1234377
http://www.wikidata.org/entity/Q1456883	0	2	peace pole
http://www.wikidata.org/entity/Q2806878	0	2	Q2806878
http://www.wikidata.org/entity/Q1060893	0	2	medicine wheel
http://www.wikidata.org/entity/Q1570646	0	2	hogback
http://www.wikidata.org/entity/Q1678403	0	2	parforce star
http://www.wikidata.org/entity/Q2143241	0	2	barefoot path
http://www.wikidata.org/entity/Q2238119	0	2	Q2238119
http://www.wikidata.org/entity/Q3478783	0	2	coastal path
http://www.wikidata.org/entity/Q6815560	0	2	Memorial gates and arches
http://www.wikidata.org/entity/Q11911337	0	2	Q11911337
http://www.wikidata.org/entity/Q19323046	0	2	Autel de la Patrie
http://www.wikidata.org/entity/Q59195226	0	2	Q59195226
http://www.wikidata.org/entity/Q100952820	0	2	monument featuring aircraft
http://www.wikidata.org/entity/Q153084	0	2	groyne
http://www.wikidata.org/entity/Q3289865	0	2	Q3289865
http://www.wikidata.org/entity/Q3446291	0	2	Gothic kingdom
http://www.wikidata.org/entity/Q846451	0	2	caisson
http://www.wikidata.org/entity/Q2615343	0	2	Gewest
http://www.wikidata.org/entity/Q2692022	0	2	retention area
http://www.wikidata.org/entity/Q17279532	0	2	Quarter of Verona
http://www.wikidata.org/entity/Q11349822	0	2	retro themed park
http://www.wikidata.org/entity/Q203450	2	2	Palsa
http://www.wikidata.org/entity/Q21282392	0	2	Q21282392
http://www.wikidata.org/entity/Q1820704	1	2	clearance cairn
http://www.wikidata.org/entity/Q10677154	2	2	Stadsdelsnämndsområde
http://www.wikidata.org/entity/Q11533116	0	2	forestry experiment station
http://www.wikidata.org/entity/Q55477584	0	2	genomic research center
http://www.wikidata.org/entity/Q57083925	0	2	Polyandrion
http://www.wikidata.org/entity/Q893590	0	2	borie
http://www.wikidata.org/entity/Q1316027	0	2	coastal management
http://www.wikidata.org/entity/Q99337659	0	2	primate research center
http://www.wikidata.org/entity/Q74232370	0	2	UCLG World Council
http://www.wikidata.org/entity/Q11388806	0	2	Q11388806
http://www.wikidata.org/entity/Q14846916	0	2	provincial municipality of Cambodia
http://www.wikidata.org/entity/Q20732250	0	2	economic prefecture of the Central African Republic
http://www.wikidata.org/entity/Q22696381	0	2	region of Equatorial Guinea
http://www.wikidata.org/entity/Q46260602	0	2	dependency of Antigua and Barbuda
http://www.wikidata.org/entity/Q50199	0	2	administrative territorial entity of Laos
http://www.wikidata.org/entity/Q361073	0	2	table grape
http://www.wikidata.org/entity/Q11914873	0	2	Q11914873
http://www.wikidata.org/entity/Q1281401	0	2	temporary sports venue
http://www.wikidata.org/entity/Q10840669	0	2	Class V town
http://www.wikidata.org/entity/Q1679711	0	2	Modellstaat
http://www.wikidata.org/entity/Q3181749	0	2	Caliphate
http://www.wikidata.org/entity/Q3267589	0	2	lungarno
http://www.wikidata.org/entity/Q4765854	0	2	Shan States
http://www.wikidata.org/entity/Q99433781	0	2	Painel de Azulejos
http://www.wikidata.org/entity/Q105072138	0	2	catholic archdiocese
http://www.wikidata.org/entity/Q244339	0	2	administrative territorial entity of Georgia
http://www.wikidata.org/entity/Q387917	0	2	administrative territorial entity of Germany
http://www.wikidata.org/entity/Q487850	0	2	Peat pulp bath
http://www.wikidata.org/entity/Q533309	0	2	administrative territorial entity of Norway
http://www.wikidata.org/entity/Q717478	0	2	administrative territorial entity of the United Kingdom
http://www.wikidata.org/entity/Q910919	0	2	administrative territorial entity of Cape Verde
http://www.wikidata.org/entity/Q1316853	0	2	Q1316853
http://www.wikidata.org/entity/Q2745006	0	2	memorial tree, dedicated to the Dutch royal family
http://www.wikidata.org/entity/Q7452874	0	2	Serbian Orthodox monastery
http://www.wikidata.org/entity/Q1344669	0	2	Enterprise
http://www.wikidata.org/entity/Q1815874	0	2	pirate ship
http://www.wikidata.org/entity/Q1959404	0	2	caterpillar
http://www.wikidata.org/entity/Q2317127	0	2	Teacups
http://www.wikidata.org/entity/Q2487904	0	2	para tower
http://www.wikidata.org/entity/Q4846867	0	2	basilica
http://www.wikidata.org/entity/Q59240972	0	2	electoral division of the Australian Capital Territory House of Assembly
http://www.wikidata.org/entity/Q65010092	0	2	Q65010092
http://www.wikidata.org/entity/Q96744877	0	2	dominican church
http://www.wikidata.org/entity/Q100996875	0	2	wakeboarding resort
http://www.wikidata.org/entity/Q2365748	0	2	administrative territorial entity of India
http://www.wikidata.org/entity/Q2695008	0	2	administrative territorial entity of Luxembourg
http://www.wikidata.org/entity/Q2916486	0	2	administrative territorial entity of Turkey
http://www.wikidata.org/entity/Q3042547	0	2	administrative territorial entity of Argentina
http://www.wikidata.org/entity/Q3098609	0	2	administrative territorial entity of Papua New Guinea
http://www.wikidata.org/entity/Q1371480	0	2	girder
http://www.wikidata.org/entity/Q2095930	0	2	Q2095930
http://www.wikidata.org/entity/Q3312420	0	2	Quebrada
http://www.wikidata.org/entity/Q3327873	0	2	local municipality of Quebec
http://www.wikidata.org/entity/Q3976646	0	2	administrative territorial entity of Nepal
http://www.wikidata.org/entity/Q7631083	0	2	administrative territorial entity of Uzbekistan
http://www.wikidata.org/entity/Q4868864	0	2	batey
http://www.wikidata.org/entity/Q15623966	0	2	administrative territorial entity of Qatar
http://www.wikidata.org/entity/Q20740481	0	2	Q20740481
http://www.wikidata.org/entity/Q8349763	0	2	confiteria
http://www.wikidata.org/entity/Q18009433	0	2	animatronic show
http://www.wikidata.org/entity/Q1807524	0	2	dairy barn
http://www.wikidata.org/entity/Q1486179	0	2	road
http://www.wikidata.org/entity/Q1479818	0	2	special airport
http://www.wikidata.org/entity/Q2138424	0	2	regional airport
http://www.wikidata.org/entity/Q2310976	0	2	Q2310976
http://www.wikidata.org/entity/Q12552199	0	2	main gas pipeline
http://www.wikidata.org/entity/Q6694082	0	2	Genistion pilosae
http://www.wikidata.org/entity/Q21781570	0	2	postal route
http://www.wikidata.org/entity/Q62782337	0	2	general aviation airport
http://www.wikidata.org/entity/Q769802	0	2	continental union
http://www.wikidata.org/entity/Q10547557	2	2	conference facility
http://www.wikidata.org/entity/Q19297668	0	2	general vicariate
http://www.wikidata.org/entity/Q51726475	0	2	canton
http://www.wikidata.org/entity/Q100975433	0	2	arts residency
http://www.wikidata.org/entity/Q108804123	0	2	Q108804123
http://www.wikidata.org/entity/Q3744583	0	2	field of fire
http://www.wikidata.org/entity/Q3239122	0	2	model house
http://www.wikidata.org/entity/Q3280285	0	2	Victorian house
http://www.wikidata.org/entity/Q5175548	0	2	cottage orné
http://www.wikidata.org/entity/Q5288487	0	2	dogtrot house
http://www.wikidata.org/entity/Q11643712	0	2	Q11643712
http://www.wikidata.org/entity/Q29044875	2	2	church with cemetery
http://www.wikidata.org/entity/Q29045018	0	2	church building incorporated with parish hall
http://www.wikidata.org/entity/Q1113646	0	2	Air and Space Operations Center
http://www.wikidata.org/entity/Q1573033	0	2	Main church of Hamburg, Germany
http://www.wikidata.org/entity/Q2083731	0	2	Horseponds
http://www.wikidata.org/entity/Q5500205	0	2	free clinic
http://www.wikidata.org/entity/Q5784194	0	2	tree house
http://www.wikidata.org/entity/Q6438054	0	2	timber framing
http://www.wikidata.org/entity/Q7458780	0	2	sexual health clinic
http://www.wikidata.org/entity/Q1348942	0	2	seismological station
http://www.wikidata.org/entity/Q1474132	0	2	Fundamental station
http://www.wikidata.org/entity/Q2944984	0	2	community center
http://www.wikidata.org/entity/Q10684215	0	2	souterrain house
http://www.wikidata.org/entity/Q26710654	0	2	Highland Five
http://www.wikidata.org/entity/Q62082113	0	2	Dodd
http://www.wikidata.org/entity/Q96794744	0	2	Q96794744
http://www.wikidata.org/entity/Q198386	0	2	chicory factory
http://www.wikidata.org/entity/Q558152	0	2	heavy water reactor
http://www.wikidata.org/entity/Q1434106	0	2	Aircraft factory
http://www.wikidata.org/entity/Q3884173	0	2	Q3884173
http://www.wikidata.org/entity/Q925352	0	2	revolving restaurant
http://www.wikidata.org/entity/Q1671747	0	2	conical hill
http://www.wikidata.org/entity/Q20183764	0	2	Q20183764
http://www.wikidata.org/entity/Q10561633	0	2	hometown Fuji
http://www.wikidata.org/entity/Q28792430	0	2	Q28792430
http://www.wikidata.org/entity/Q47006425	0	2	knackery
http://www.wikidata.org/entity/Q47008254	0	2	Q47008254
http://www.wikidata.org/entity/Q106928624	0	2	Q106928624
http://www.wikidata.org/entity/Q4127125	0	2	time in the United Kingdom
http://www.wikidata.org/entity/Q11398011	0	2	Kappo
http://www.wikidata.org/entity/Q11996675	0	2	hot dog stand
http://www.wikidata.org/entity/Q18396676	0	2	frozen yogurt shop
http://www.wikidata.org/entity/Q30919351	0	2	Meson
http://www.wikidata.org/entity/Q9316670	0	2	prefecture of the People's Republic of China
http://www.wikidata.org/entity/Q10261272	0	2	couraça
http://www.wikidata.org/entity/Q61906252	0	2	Korean restaurant
http://www.wikidata.org/entity/Q67087730	0	2	Docking Bay 7 Food and Cargo
http://www.wikidata.org/entity/Q84256676	0	2	vegan restaurant
http://www.wikidata.org/entity/Q2115826	0	2	Waaiersluizen in the Netherlands
http://www.wikidata.org/entity/Q15694700	0	2	mitre gate
http://www.wikidata.org/entity/Q27891117	0	2	ventilation adit
http://www.wikidata.org/entity/Q579772	0	2	diving platform
http://www.wikidata.org/entity/Q104717520	0	2	Q104717520
http://www.wikidata.org/entity/Q471359	0	2	Tobruk
